TRACK,OFFSET,NEXTAGE,CYCLE,AU,IFM,ORIGIN,SILV_STATE,RETENTION
89,0,0,0,985501001,managed,planted,cc_pl,0.1072
90,0,0,0,985502002,unmanaged,natural,baseline,0.6939
91,0,0,0,985502002,managed,natural,baseline,0.6939
92,0,0,0,985502002,managed,planted,cc_pl,0.6939
93,0,0,0,985502002,unmanaged,natural,baseline,0.9828
94,0,0,0,985502002,managed,natural,baseline,0.9828
95,0,0,0,985502002,managed,planted,cc_pl,0.9828
96,0,0,0,985502008,unmanaged,natural,baseline,1.0
97,0,0,0,985503000,unmanaged,natural,baseline,0.709685794471195
98,0,0,0,985503000,managed,natural,baseline,0.709685794471195
99,0,0,0,985503000,managed,planted,cc_pl,0.709685794471195
100,0,0,0,985503000,unmanaged,planted,cc_pl,0.3941
101,0,0,0,985503000,managed,planted,cc_pl,0.3941
102,0,0,0,985503000,unmanaged,planted,cc_pl,0.3842
103,0,0,0,985503000,managed,planted,cc_pl,0.3842
104,0,0,0,985501000,unmanaged,planted,cc_pl,1.0
105,0,0,0,985502002,unmanaged,natural,baseline,0.5652
106,0,0,0,985502002,managed,natural,baseline,0.5652
107,0,0,0,985502002,managed,planted,cc_pl,0.5652
108,0,0,0,985502001,unmanaged,natural,baseline,0.198
109,0,0,0,985502001,managed,natural,baseline,0.198
110,0,0,0,985502001,managed,planted,cc_pl,0.198
111,0,0,0,985501001,unmanaged,natural,baseline,1.0
112,0,0,0,985502002,unmanaged,planted,cc_pl,0.1332
113,0,0,0,985502002,managed,planted,cc_pl,0.1332
114,0,0,0,985501000,unmanaged,natural,baseline,0.267940169250451
115,0,0,0,985501000,managed,natural,baseline,0.267940169250451
116,0,0,0,985501000,managed,planted,cc_pl,0.267940169250451
117,0,0,0,985503000,unmanaged,planted,cc_pl,0.0111
118,0,0,0,985503000,managed,planted,cc_pl,0.0111
119,0,0,0,985503000,unmanaged,planted,cc_pl,0.4891
120,0,0,0,985503000,managed,planted,cc_pl,0.4891
121,0,0,0,985503003,unmanaged,natural,baseline,0.4944
122,0,0,0,985503003,managed,natural,baseline,0.4944
123,0,0,0,985503003,managed,planted,cc_pl,0.4944
124,0,0,0,985502002,unmanaged,natural,baseline,0.5791
125,0,0,0,985502002,managed,natural,baseline,0.5791
126,0,0,0,985502002,managed,planted,cc_pl,0.5791
127,0,0,0,985502002,unmanaged,natural,baseline,0.1922
128,0,0,0,985502002,managed,natural,baseline,0.1922
129,0,0,0,985502002,managed,planted,cc_pl,0.1922
130,0,0,0,985503003,unmanaged,planted,cc_pl,0.0216
131,0,0,0,985503003,managed,planted,cc_pl,0.0216
132,0,0,0,985502003,unmanaged,natural,baseline,1.0
133,0,0,0,985503000,unmanaged,planted,cc_pl,0.135
134,0,0,0,985503000,managed,planted,cc_pl,0.135
135,0,0,0,985501000,unmanaged,planted,cc_pl,0.0226
136,0,0,0,985501000,managed,planted,cc_pl,0.0226
137,0,0,0,985503000,unmanaged,natural,baseline,0.2269
138,0,0,0,985503000,managed,natural,baseline,0.2269
139,0,0,0,985503000,managed,planted,cc_pl,0.2269
140,0,0,0,985503000,unmanaged,planted,cc_pl,0.003
141,0,0,0,985503000,managed,planted,cc_pl,0.003
142,0,0,0,985502007,unmanaged,natural,baseline,0.0049
143,0,0,0,985502007,managed,natural,baseline,0.0049
144,0,0,0,985502007,managed,planted,cc_pl,0.0049
145,0,0,0,985503000,unmanaged,planted,cc_pl,0.153737632694143
146,0,0,0,985503000,managed,planted,cc_pl,0.153737632694143
147,0,0,0,985503001,unmanaged,planted,cc_pl,0.1567
148,0,0,0,985503001,managed,planted,cc_pl,0.1567
149,0,0,0,985502001,unmanaged,planted,cc_pl,0.0274
150,0,0,0,985502001,managed,planted,cc_pl,0.0274
151,0,0,0,985502004,unmanaged,planted,cc_pl,1.0
152,0,0,0,985502002,unmanaged,natural,baseline,3.0E-4
153,0,0,0,985502002,managed,natural,baseline,3.0E-4
154,0,0,0,985502002,managed,planted,cc_pl,3.0E-4
155,0,0,0,985502002,unmanaged,natural,baseline,0.022
156,0,0,0,985502002,managed,natural,baseline,0.022
157,0,0,0,985502002,managed,planted,cc_pl,0.022
158,0,0,0,985503000,unmanaged,planted,cc_pl,0.0161
159,0,0,0,985503000,managed,planted,cc_pl,0.0161
160,0,0,0,985503000,unmanaged,natural,baseline,0.2064
161,0,0,0,985503000,managed,natural,baseline,0.2064
162,0,0,0,985503000,managed,planted,cc_pl,0.2064
163,0,0,0,985501000,unmanaged,planted,cc_pl,0.3979
164,0,0,0,985501000,managed,planted,cc_pl,0.3979
165,0,0,0,985503001,unmanaged,planted,cc_pl,0.074
166,0,0,0,985503001,managed,planted,cc_pl,0.074
167,0,0,0,985503000,unmanaged,planted,cc_pl,0.0777
168,0,0,0,985503000,managed,planted,cc_pl,0.0777
169,0,0,0,985502001,unmanaged,planted,cc_pl,1.0
170,0,0,0,985502004,unmanaged,planted,cc_pl,0.3661
171,0,0,0,985502004,managed,planted,cc_pl,0.3661
172,0,0,0,985503003,unmanaged,natural,baseline,0.0665
173,0,0,0,985503003,managed,natural,baseline,0.0665
174,0,0,0,985503003,managed,planted,cc_pl,0.0665
175,0,0,0,985503000,unmanaged,planted,cc_pl,0.0676
176,0,0,0,985503000,managed,planted,cc_pl,0.0676
177,0,0,0,985503001,unmanaged,planted,cc_pl,0.0365
178,0,0,0,985503001,managed,planted,cc_pl,0.0365
179,0,0,0,985503000,unmanaged,planted,cc_pl,0.2356
180,0,0,0,985503000,managed,planted,cc_pl,0.2356
181,0,0,0,985501001,unmanaged,natural,baseline,0.0011
182,0,0,0,985501001,managed,natural,baseline,0.0011
183,0,0,0,985501001,managed,planted,cc_pl,0.0011
184,0,0,0,985503000,unmanaged,natural,baseline,0.0978
185,0,0,0,985503000,managed,natural,baseline,0.0978
186,0,0,0,985503000,managed,planted,cc_pl,0.0978
187,0,0,0,985502004,unmanaged,planted,cc_pl,0.389
188,0,0,0,985502004,managed,planted,cc_pl,0.389
189,0,0,0,985503001,unmanaged,planted,cc_pl,0.1769
190,0,0,0,985503001,managed,planted,cc_pl,0.1769
191,0,0,0,985503000,unmanaged,planted,cc_pl,0.0866
192,0,0,0,985503000,managed,planted,cc_pl,0.0866
193,0,0,0,985502003,unmanaged,planted,cc_pl,0.7191
194,0,0,0,985502003,managed,planted,cc_pl,0.7191
195,0,0,0,985502004,managed,planted,cc_pl,0.0
196,0,0,0,985503003,unmanaged,natural,baseline,0.0481
197,0,0,0,985503003,managed,natural,baseline,0.0481
198,0,0,0,985503003,managed,planted,cc_pl,0.0481
199,0,0,0,985501000,unmanaged,natural,baseline,1.0
200,0,0,0,985502005,unmanaged,natural,baseline,0.2039
201,0,0,0,985502005,managed,natural,baseline,0.2039
202,0,0,0,985502005,managed,planted,cc_pl,0.2039
203,0,0,0,985503003,unmanaged,natural,baseline,0.1632
204,0,0,0,985503003,managed,natural,baseline,0.1632
205,0,0,0,985503003,managed,planted,cc_pl,0.1632
206,0,0,0,985502007,unmanaged,natural,baseline,0.0231
207,0,0,0,985502007,managed,natural,baseline,0.0231
208,0,0,0,985502007,managed,planted,cc_pl,0.0231
209,0,0,0,985502007,unmanaged,natural,baseline,0.0665
210,0,0,0,985502007,managed,natural,baseline,0.0665
211,0,0,0,985502007,managed,planted,cc_pl,0.0665
212,0,0,0,985503001,unmanaged,planted,cc_pl,0.0099
213,0,0,0,985503001,managed,planted,cc_pl,0.0099
214,0,0,0,985501000,unmanaged,planted,cc_pl,0.3141
215,0,0,0,985501000,managed,planted,cc_pl,0.3141
216,0,0,0,985501000,unmanaged,natural,baseline,0.764783931818246
217,0,0,0,985501000,managed,natural,baseline,0.764783931818246
218,0,0,0,985501000,managed,planted,cc_pl,0.764783931818246
219,0,0,0,985501001,unmanaged,natural,baseline,0.108408514816326
220,0,0,0,985501001,managed,natural,baseline,0.108408514816326
221,0,0,0,985501001,managed,planted,cc_pl,0.108408514816326
222,0,0,0,985503000,unmanaged,natural,baseline,0.0482
223,0,0,0,985503000,managed,natural,baseline,0.0482
224,0,0,0,985503000,managed,planted,cc_pl,0.0482
225,0,0,0,985502005,managed,planted,cc_pl,0.0
226,0,0,0,985503000,unmanaged,natural,baseline,0.0554
227,0,0,0,985503000,managed,natural,baseline,0.0554
228,0,0,0,985503000,managed,planted,cc_pl,0.0554
229,0,0,0,985501003,unmanaged,natural,baseline,0.6984
230,0,0,0,985501003,managed,natural,baseline,0.6984
231,0,0,0,985501003,managed,planted,cc_pl,0.6984
232,0,0,0,985502003,unmanaged,natural,baseline,0.0919
233,0,0,0,985502003,managed,natural,baseline,0.0919
234,0,0,0,985502003,managed,planted,cc_pl,0.0919
235,0,0,0,985503000,managed,natural,baseline,0.0
236,0,0,0,985503003,unmanaged,natural,baseline,0.0964
237,0,0,0,985503003,managed,natural,baseline,0.0964
238,0,0,0,985503003,managed,planted,cc_pl,0.0964
239,0,0,0,985501000,unmanaged,planted,cc_pl,0.0631
240,0,0,0,985501000,managed,planted,cc_pl,0.0631
241,0,0,0,985501000,unmanaged,natural,baseline,0.0052
242,0,0,0,985501000,managed,natural,baseline,0.0052
243,0,0,0,985501000,managed,planted,cc_pl,0.0052
244,0,0,0,985503000,unmanaged,planted,cc_pl,0.0244
245,0,0,0,985503000,managed,planted,cc_pl,0.0244
246,0,0,0,985503000,unmanaged,planted,cc_pl,0.0434
247,0,0,0,985503000,managed,planted,cc_pl,0.0434
248,0,0,0,985501000,unmanaged,natural,baseline,0.2138
249,0,0,0,985501000,managed,natural,baseline,0.2138
250,0,0,0,985501000,managed,planted,cc_pl,0.2138
251,0,0,0,985502001,unmanaged,planted,cc_pl,0.0468
252,0,0,0,985502001,managed,planted,cc_pl,0.0468
253,0,0,0,985502005,unmanaged,planted,cc_pl,0.3729
254,0,0,0,985502005,managed,planted,cc_pl,0.3729
255,0,0,0,985502001,unmanaged,planted,cc_pl,0.1023
256,0,0,0,985502001,managed,planted,cc_pl,0.1023
257,0,0,0,985503000,unmanaged,planted,cc_pl,0.04
258,0,0,0,985503000,managed,planted,cc_pl,0.04
259,0,0,0,985503000,unmanaged,planted,cc_pl,0.1039
260,0,0,0,985503000,managed,planted,cc_pl,0.1039
261,0,0,0,985503001,managed,natural,baseline,0.0
262,0,0,0,985503000,unmanaged,natural,baseline,0.1494
263,0,0,0,985503000,managed,natural,baseline,0.1494
264,0,0,0,985503000,managed,planted,cc_pl,0.1494
265,0,0,0,985501001,unmanaged,planted,cc_pl,0.6914
266,0,0,0,985501001,managed,planted,cc_pl,0.6914
267,0,0,0,985502002,unmanaged,natural,baseline,0.576200276092184
268,0,0,0,985502002,managed,natural,baseline,0.576200276092184
269,0,0,0,985502002,managed,planted,cc_pl,0.576200276092184
270,0,0,0,985503001,unmanaged,planted,cc_pl,0.273
271,0,0,0,985503001,managed,planted,cc_pl,0.273
272,0,0,0,985501000,unmanaged,planted,cc_pl,0.0107
273,0,0,0,985501000,managed,planted,cc_pl,0.0107
274,0,0,0,985503000,unmanaged,planted,cc_pl,0.0057
275,0,0,0,985503000,managed,planted,cc_pl,0.0057
276,0,0,0,985502003,unmanaged,natural,baseline,0.250193
277,0,0,0,985502003,managed,natural,baseline,0.250193
278,0,0,0,985502003,managed,planted,cc_pl,0.250193
279,0,0,0,985503003,unmanaged,natural,baseline,0.0761
280,0,0,0,985503003,managed,natural,baseline,0.0761
281,0,0,0,985503003,managed,planted,cc_pl,0.0761
282,0,0,0,985502001,unmanaged,natural,baseline,0.2278
283,0,0,0,985502001,managed,natural,baseline,0.2278
284,0,0,0,985502001,managed,planted,cc_pl,0.2278
285,0,0,0,985503000,unmanaged,planted,cc_pl,0.0042
286,0,0,0,985503000,managed,planted,cc_pl,0.0042
