TRACK,OFFSET,NEXTAGE,CYCLE,AU,IFM,ORIGIN,SILV_STATE,RETENTION
90,0,0,0,985502002,managed,natural,baseline,0.9828
91,0,0,0,985502002,managed,planted,cc_pl,0.9828
92,0,0,0,985502008,unmanaged,natural,baseline,1.0
93,0,0,0,985503000,managed,natural,baseline,0.0
94,0,0,0,985503000,unmanaged,planted,cc_pl,0.3941
95,0,0,0,985503000,managed,planted,cc_pl,0.3941
96,0,0,0,985503000,unmanaged,planted,cc_pl,0.3842
97,0,0,0,985503000,managed,planted,cc_pl,0.3842
98,0,0,0,985501000,unmanaged,planted,cc_pl,0.0789
99,0,0,0,985501000,managed,planted,cc_pl,0.0789
100,0,0,0,985502002,unmanaged,natural,baseline,0.5652
101,0,0,0,985502002,managed,natural,baseline,0.5652
102,0,0,0,985502002,managed,planted,cc_pl,0.5652
103,0,0,0,985502001,unmanaged,natural,baseline,0.198
104,0,0,0,985502001,managed,natural,baseline,0.198
105,0,0,0,985502001,managed,planted,cc_pl,0.198
106,0,0,0,985503000,unmanaged,planted,cc_pl,0.4137
107,0,0,0,985503000,managed,planted,cc_pl,0.4137
108,0,0,0,985502002,unmanaged,planted,cc_pl,0.1332
109,0,0,0,985502002,managed,planted,cc_pl,0.1332
110,0,0,0,985503000,unmanaged,planted,cc_pl,0.0111
111,0,0,0,985503000,managed,planted,cc_pl,0.0111
112,0,0,0,985503000,unmanaged,planted,cc_pl,0.4891
113,0,0,0,985503000,managed,planted,cc_pl,0.4891
114,0,0,0,985503003,unmanaged,natural,baseline,0.4944
115,0,0,0,985503003,managed,natural,baseline,0.4944
116,0,0,0,985503003,managed,planted,cc_pl,0.4944
117,0,0,0,985502002,unmanaged,natural,baseline,0.5791
118,0,0,0,985502002,managed,natural,baseline,0.5791
119,0,0,0,985502002,managed,planted,cc_pl,0.5791
120,0,0,0,985502002,unmanaged,natural,baseline,0.1922
121,0,0,0,985502002,managed,natural,baseline,0.1922
122,0,0,0,985502002,managed,planted,cc_pl,0.1922
123,0,0,0,985503003,unmanaged,planted,cc_pl,0.0216
124,0,0,0,985503003,managed,planted,cc_pl,0.0216
125,0,0,0,985503000,unmanaged,planted,cc_pl,0.135
126,0,0,0,985503000,managed,planted,cc_pl,0.135
127,0,0,0,985501000,unmanaged,planted,cc_pl,0.0226
128,0,0,0,985501000,managed,planted,cc_pl,0.0226
129,0,0,0,985503000,unmanaged,natural,baseline,0.2269
130,0,0,0,985503000,managed,natural,baseline,0.2269
131,0,0,0,985503000,managed,planted,cc_pl,0.2269
132,0,0,0,985503000,unmanaged,planted,cc_pl,0.003
133,0,0,0,985503000,managed,planted,cc_pl,0.003
134,0,0,0,985502007,unmanaged,natural,baseline,0.0049
135,0,0,0,985502007,managed,natural,baseline,0.0049
136,0,0,0,985502007,managed,planted,cc_pl,0.0049
137,0,0,0,985503001,unmanaged,planted,cc_pl,0.1567
138,0,0,0,985503001,managed,planted,cc_pl,0.1567
139,0,0,0,985502001,unmanaged,planted,cc_pl,0.0274
140,0,0,0,985502001,managed,planted,cc_pl,0.0274
141,0,0,0,985502004,unmanaged,planted,cc_pl,0.6935
142,0,0,0,985502004,managed,planted,cc_pl,0.6935
143,0,0,0,985502002,unmanaged,natural,baseline,3.0E-4
144,0,0,0,985502002,managed,natural,baseline,3.0E-4
145,0,0,0,985502002,managed,planted,cc_pl,3.0E-4
146,0,0,0,985502002,unmanaged,natural,baseline,0.022
147,0,0,0,985502002,managed,natural,baseline,0.022
148,0,0,0,985502002,managed,planted,cc_pl,0.022
149,0,0,0,985503000,unmanaged,planted,cc_pl,0.0161
150,0,0,0,985503000,managed,planted,cc_pl,0.0161
151,0,0,0,985503000,unmanaged,natural,baseline,0.2064
152,0,0,0,985503000,managed,natural,baseline,0.2064
153,0,0,0,985503000,managed,planted,cc_pl,0.2064
154,0,0,0,985501000,unmanaged,planted,cc_pl,0.3979
155,0,0,0,985501000,managed,planted,cc_pl,0.3979
156,0,0,0,985503001,unmanaged,planted,cc_pl,0.074
157,0,0,0,985503001,managed,planted,cc_pl,0.074
158,0,0,0,985503000,unmanaged,planted,cc_pl,0.0777
159,0,0,0,985503000,managed,planted,cc_pl,0.0777
160,0,0,0,985502001,unmanaged,planted,cc_pl,0.0539
161,0,0,0,985502001,managed,planted,cc_pl,0.0539
162,0,0,0,985502004,unmanaged,planted,cc_pl,0.3661
163,0,0,0,985502004,managed,planted,cc_pl,0.3661
164,0,0,0,985503003,unmanaged,natural,baseline,0.0665
165,0,0,0,985503003,managed,natural,baseline,0.0665
166,0,0,0,985503003,managed,planted,cc_pl,0.0665
167,0,0,0,985503000,unmanaged,planted,cc_pl,0.0676
168,0,0,0,985503000,managed,planted,cc_pl,0.0676
169,0,0,0,985503001,unmanaged,planted,cc_pl,0.0365
170,0,0,0,985503001,managed,planted,cc_pl,0.0365
171,0,0,0,985503000,unmanaged,planted,cc_pl,0.2356
172,0,0,0,985503000,managed,planted,cc_pl,0.2356
173,0,0,0,985501001,unmanaged,natural,baseline,0.0011
174,0,0,0,985501001,managed,natural,baseline,0.0011
175,0,0,0,985501001,managed,planted,cc_pl,0.0011
176,0,0,0,985503000,unmanaged,natural,baseline,0.0978
177,0,0,0,985503000,managed,natural,baseline,0.0978
178,0,0,0,985503000,managed,planted,cc_pl,0.0978
179,0,0,0,985502004,unmanaged,planted,cc_pl,0.389
180,0,0,0,985502004,managed,planted,cc_pl,0.389
181,0,0,0,985503001,unmanaged,planted,cc_pl,0.1769
182,0,0,0,985503001,managed,planted,cc_pl,0.1769
183,0,0,0,985503000,unmanaged,planted,cc_pl,0.0866
184,0,0,0,985503000,managed,planted,cc_pl,0.0866
185,0,0,0,985502003,unmanaged,planted,cc_pl,0.7191
186,0,0,0,985502003,managed,planted,cc_pl,0.7191
187,0,0,0,985502004,managed,planted,cc_pl,0.0
188,0,0,0,985503003,unmanaged,natural,baseline,0.0481
189,0,0,0,985503003,managed,natural,baseline,0.0481
190,0,0,0,985503003,managed,planted,cc_pl,0.0481
191,0,0,0,985502004,unmanaged,planted,cc_pl,0.3643
192,0,0,0,985502004,managed,planted,cc_pl,0.3643
193,0,0,0,985501000,unmanaged,natural,baseline,0.0899
194,0,0,0,985501000,managed,natural,baseline,0.0899
195,0,0,0,985501000,managed,planted,cc_pl,0.0899
196,0,0,0,985502005,unmanaged,natural,baseline,0.2039
197,0,0,0,985502005,managed,natural,baseline,0.2039
198,0,0,0,985502005,managed,planted,cc_pl,0.2039
199,0,0,0,985503003,unmanaged,natural,baseline,0.1632
200,0,0,0,985503003,managed,natural,baseline,0.1632
201,0,0,0,985503003,managed,planted,cc_pl,0.1632
202,0,0,0,985502007,unmanaged,natural,baseline,0.0231
203,0,0,0,985502007,managed,natural,baseline,0.0231
204,0,0,0,985502007,managed,planted,cc_pl,0.0231
205,0,0,0,985502007,unmanaged,natural,baseline,0.0665
206,0,0,0,985502007,managed,natural,baseline,0.0665
207,0,0,0,985502007,managed,planted,cc_pl,0.0665
208,0,0,0,985503001,unmanaged,planted,cc_pl,0.0099
209,0,0,0,985503001,managed,planted,cc_pl,0.0099
210,0,0,0,985501000,unmanaged,planted,cc_pl,0.3141
211,0,0,0,985501000,managed,planted,cc_pl,0.3141
212,0,0,0,985501001,unmanaged,natural,baseline,0.0917
213,0,0,0,985501001,managed,natural,baseline,0.0917
214,0,0,0,985501001,managed,planted,cc_pl,0.0917
215,0,0,0,985503000,unmanaged,natural,baseline,0.0482
216,0,0,0,985503000,managed,natural,baseline,0.0482
217,0,0,0,985503000,managed,planted,cc_pl,0.0482
218,0,0,0,985502005,managed,planted,cc_pl,0.0
219,0,0,0,985503000,unmanaged,natural,baseline,0.0554
220,0,0,0,985503000,managed,natural,baseline,0.0554
221,0,0,0,985503000,managed,planted,cc_pl,0.0554
222,0,0,0,985501003,unmanaged,natural,baseline,0.6984
223,0,0,0,985501003,managed,natural,baseline,0.6984
224,0,0,0,985501003,managed,planted,cc_pl,0.6984
225,0,0,0,985502003,unmanaged,natural,baseline,0.0919
226,0,0,0,985502003,managed,natural,baseline,0.0919
227,0,0,0,985502003,managed,planted,cc_pl,0.0919
228,0,0,0,985503003,unmanaged,natural,baseline,0.0964
229,0,0,0,985503003,managed,natural,baseline,0.0964
230,0,0,0,985503003,managed,planted,cc_pl,0.0964
231,0,0,0,985501000,unmanaged,planted,cc_pl,0.0631
232,0,0,0,985501000,managed,planted,cc_pl,0.0631
233,0,0,0,985501000,unmanaged,natural,baseline,0.0052
234,0,0,0,985501000,managed,natural,baseline,0.0052
235,0,0,0,985501000,managed,planted,cc_pl,0.0052
236,0,0,0,985503000,unmanaged,planted,cc_pl,0.0244
237,0,0,0,985503000,managed,planted,cc_pl,0.0244
238,0,0,0,985503000,unmanaged,planted,cc_pl,0.0434
239,0,0,0,985503000,managed,planted,cc_pl,0.0434
240,0,0,0,985501000,unmanaged,natural,baseline,0.2138
241,0,0,0,985501000,managed,natural,baseline,0.2138
242,0,0,0,985501000,managed,planted,cc_pl,0.2138
243,0,0,0,985502001,unmanaged,planted,cc_pl,0.0468
244,0,0,0,985502001,managed,planted,cc_pl,0.0468
245,0,0,0,985502005,unmanaged,planted,cc_pl,0.3729
246,0,0,0,985502005,managed,planted,cc_pl,0.3729
247,0,0,0,985502001,unmanaged,planted,cc_pl,0.1023
248,0,0,0,985502001,managed,planted,cc_pl,0.1023
249,0,0,0,985503000,unmanaged,planted,cc_pl,0.04
250,0,0,0,985503000,managed,planted,cc_pl,0.04
251,0,0,0,985503000,unmanaged,planted,cc_pl,0.1039
252,0,0,0,985503000,managed,planted,cc_pl,0.1039
253,0,0,0,985503001,managed,natural,baseline,0.0
254,0,0,0,985503000,unmanaged,natural,baseline,0.1494
255,0,0,0,985503000,managed,natural,baseline,0.1494
256,0,0,0,985503000,managed,planted,cc_pl,0.1494
257,0,0,0,985501001,unmanaged,planted,cc_pl,0.6914
258,0,0,0,985501001,managed,planted,cc_pl,0.6914
259,0,0,0,985503001,unmanaged,planted,cc_pl,0.273
260,0,0,0,985503001,managed,planted,cc_pl,0.273
261,0,0,0,985501000,unmanaged,planted,cc_pl,0.0107
262,0,0,0,985501000,managed,planted,cc_pl,0.0107
263,0,0,0,985503000,unmanaged,planted,cc_pl,0.0057
264,0,0,0,985503000,managed,planted,cc_pl,0.0057
265,0,0,0,985502003,unmanaged,natural,baseline,0.249
266,0,0,0,985502003,managed,natural,baseline,0.249
267,0,0,0,985502003,managed,planted,cc_pl,0.249
268,0,0,0,985503003,unmanaged,natural,baseline,0.0761
269,0,0,0,985503003,managed,natural,baseline,0.0761
270,0,0,0,985503003,managed,planted,cc_pl,0.0761
271,0,0,0,985502001,unmanaged,natural,baseline,0.2278
272,0,0,0,985502001,managed,natural,baseline,0.2278
273,0,0,0,985502001,managed,planted,cc_pl,0.2278
274,0,0,0,985503000,unmanaged,planted,cc_pl,0.0042
275,0,0,0,985503000,managed,planted,cc_pl,0.0042
