TRACK,LABEL,METHOD,CURVE
1,feature.Area.og1.CWHvm_DR_HW_M,,0
1,feature.Area.og1.total,,0
1,feature.Area.og2.CWHvm_DR_HW_M,,1
1,feature.Area.og2.total,,1
1,feature.Area.unmanaged,,2
1,feature.Height.unmanaged.CWHvm_DR_HW_M,,3
1,feature.QMD.unmanaged.CWHvm_DR_HW_M,,4
1,feature.Seral.CWHvm_DR_HW_M.immature,,5
1,feature.Seral.CWHvm_DR_HW_M.mature,,6
1,feature.Seral.CWHvm_DR_HW_M.overmature,,7
1,feature.Seral.CWHvm_DR_HW_M.regenerating,,8
1,feature.Seral.CWHvm_DR_HW_M.young,,9
1,feature.Seral.immature,,5
1,feature.Seral.mature,,6
1,feature.Seral.overmature,,7
1,feature.Seral.regenerating,,8
1,feature.Seral.young,,9
1,feature.SpeciesProp.unmanaged.CW,,10
1,feature.SpeciesProp.unmanaged.FDC,,11
1,feature.SpeciesProp.unmanaged.HW,,12
1,feature.StemsPerHa.unmanaged.CWHvm_DR_HW_M,,13
1,feature.Yield.unmanaged.CW,,14
1,feature.Yield.unmanaged.FDC,,15
1,feature.Yield.unmanaged.HW,,16
1,feature.Yield.unmanaged.Total,,17
2,feature.Area.managed,,2
2,feature.Area.og1.CWHvm_DR_HW_M,,0
2,feature.Area.og1.total,,0
2,feature.Area.og2.CWHvm_DR_HW_M,,1
2,feature.Area.og2.total,,1
2,feature.Height.managed.CWHvm_DR_HW_M,,18
2,feature.QMD.managed.CWHvm_DR_HW_M,,19
2,feature.Seral.CWHvm_DR_HW_M.immature,,5
2,feature.Seral.CWHvm_DR_HW_M.mature,,6
2,feature.Seral.CWHvm_DR_HW_M.overmature,,7
2,feature.Seral.CWHvm_DR_HW_M.regenerating,,8
2,feature.Seral.CWHvm_DR_HW_M.young,,9
2,feature.Seral.immature,,5
2,feature.Seral.mature,,6
2,feature.Seral.overmature,,7
2,feature.Seral.regenerating,,8
2,feature.Seral.young,,9
2,feature.SpeciesProp.managed.CW,,10
2,feature.SpeciesProp.managed.FDC,,11
2,feature.SpeciesProp.managed.HW,,12
2,feature.StemsPerHa.managed.CWHvm_DR_HW_M,,20
2,feature.Yield.managed.CW,,21
2,feature.Yield.managed.FDC,,22
2,feature.Yield.managed.HW,,23
2,feature.Yield.managed.Total,,24
3,feature.Area.og1.CWHvm_FDC_HW_H,,44
3,feature.Area.og1.total,,44
3,feature.Area.og2.CWHvm_FDC_HW_H,,1
3,feature.Area.og2.total,,1
3,feature.Area.unmanaged,,2
3,feature.Height.unmanaged.CWHvm_FDC_HW_H,,45
3,feature.QMD.unmanaged.CWHvm_FDC_HW_H,,46
3,feature.Seral.CWHvm_FDC_HW_H.immature,,47
3,feature.Seral.CWHvm_FDC_HW_H.mature,,48
3,feature.Seral.CWHvm_FDC_HW_H.overmature,,49
3,feature.Seral.CWHvm_FDC_HW_H.regenerating,,8
3,feature.Seral.CWHvm_FDC_HW_H.young,,9
3,feature.Seral.immature,,47
3,feature.Seral.mature,,48
3,feature.Seral.overmature,,49
3,feature.Seral.regenerating,,8
3,feature.Seral.young,,9
3,feature.SpeciesProp.unmanaged.CW,,50
3,feature.SpeciesProp.unmanaged.FDC,,51
3,feature.SpeciesProp.unmanaged.HW,,52
3,feature.StemsPerHa.unmanaged.CWHvm_FDC_HW_H,,53
3,feature.Yield.unmanaged.CW,,54
3,feature.Yield.unmanaged.FDC,,55
3,feature.Yield.unmanaged.HW,,56
3,feature.Yield.unmanaged.Total,,57
4,feature.Area.managed,,58
4,feature.Area.og1.CWHvm_FDC_HW_H,,59
4,feature.Area.og1.total,,59
4,feature.Area.og2.CWHvm_FDC_HW_H,,60
4,feature.Area.og2.total,,60
4,feature.Height.managed.CWHvm_FDC_HW_H,,61
4,feature.QMD.managed.CWHvm_FDC_HW_H,,62
4,feature.Seral.CWHvm_FDC_HW_H.immature,,63
4,feature.Seral.CWHvm_FDC_HW_H.mature,,64
4,feature.Seral.CWHvm_FDC_HW_H.overmature,,65
4,feature.Seral.CWHvm_FDC_HW_H.regenerating,,66
4,feature.Seral.CWHvm_FDC_HW_H.young,,67
4,feature.Seral.immature,,63
4,feature.Seral.mature,,64
4,feature.Seral.overmature,,65
4,feature.Seral.regenerating,,66
4,feature.Seral.young,,67
4,feature.SpeciesProp.managed.CW,,50
4,feature.SpeciesProp.managed.FDC,,51
4,feature.SpeciesProp.managed.HW,,68
4,feature.StemsPerHa.managed.CWHvm_FDC_HW_H,,69
4,feature.Yield.managed.CW,,70
4,feature.Yield.managed.FDC,,71
4,feature.Yield.managed.HW,,72
4,feature.Yield.managed.Total,,73
5,feature.Area.managed,,58
5,feature.Area.og1.CWHvm_FDC_HW_H,,59
5,feature.Area.og1.total,,59
5,feature.Area.og2.CWHvm_FDC_HW_H,,60
5,feature.Area.og2.total,,60
5,feature.Height.managed.CWHvm_FDC_HW_H,,61
5,feature.QMD.managed.CWHvm_FDC_HW_H,,62
5,feature.SpeciesProp.managed.CW,,95
5,feature.SpeciesProp.managed.FDC,,96
5,feature.StemsPerHa.managed.CWHvm_FDC_HW_H,,97
5,feature.Yield.managed.CW,,98
5,feature.Yield.managed.FDC,,99
5,feature.Yield.managed.Total,,73
6,feature.Area.og1.CWHvm_HW_CW_M,,104
6,feature.Area.og1.total,,104
6,feature.Area.og2.CWHvm_HW_CW_M,,1
6,feature.Area.og2.total,,1
6,feature.Area.unmanaged,,2
6,feature.Height.unmanaged.CWHvm_HW_CW_M,,105
6,feature.QMD.unmanaged.CWHvm_HW_CW_M,,106
6,feature.Seral.CWHvm_HW_CW_M.immature,,107
6,feature.Seral.CWHvm_HW_CW_M.mature,,108
6,feature.Seral.CWHvm_HW_CW_M.overmature,,7
6,feature.Seral.CWHvm_HW_CW_M.regenerating,,8
6,feature.Seral.CWHvm_HW_CW_M.young,,9
6,feature.Seral.immature,,107
6,feature.Seral.mature,,108
6,feature.Seral.overmature,,7
6,feature.Seral.regenerating,,8
6,feature.Seral.young,,9
6,feature.SpeciesProp.unmanaged.CW,,12
6,feature.SpeciesProp.unmanaged.FDC,,10
6,feature.SpeciesProp.unmanaged.HW,,109
6,feature.StemsPerHa.unmanaged.CWHvm_HW_CW_M,,13
6,feature.Yield.unmanaged.CW,,110
6,feature.Yield.unmanaged.FDC,,111
6,feature.Yield.unmanaged.HW,,112
6,feature.Yield.unmanaged.Total,,113
7,feature.Area.managed,,2
7,feature.Area.og1.CWHvm_HW_CW_M,,104
7,feature.Area.og1.total,,104
7,feature.Area.og2.CWHvm_HW_CW_M,,1
7,feature.Area.og2.total,,1
7,feature.Height.managed.CWHvm_HW_CW_M,,114
7,feature.QMD.managed.CWHvm_HW_CW_M,,115
7,feature.Seral.CWHvm_HW_CW_M.immature,,107
7,feature.Seral.CWHvm_HW_CW_M.mature,,108
7,feature.Seral.CWHvm_HW_CW_M.overmature,,7
7,feature.Seral.CWHvm_HW_CW_M.regenerating,,8
7,feature.Seral.CWHvm_HW_CW_M.young,,9
7,feature.Seral.immature,,107
7,feature.Seral.mature,,108
7,feature.Seral.overmature,,7
7,feature.Seral.regenerating,,8
7,feature.Seral.young,,9
7,feature.SpeciesProp.managed.CW,,12
7,feature.SpeciesProp.managed.FDC,,10
7,feature.SpeciesProp.managed.HW,,109
7,feature.StemsPerHa.managed.CWHvm_HW_CW_M,,116
7,feature.Yield.managed.CW,,117
7,feature.Yield.managed.FDC,,118
7,feature.Yield.managed.HW,,119
7,feature.Yield.managed.Total,,120
8,feature.Area.og1.CWHvm_HW_FDC_H,,140
8,feature.Area.og1.total,,140
8,feature.Area.og2.CWHvm_HW_FDC_H,,1
8,feature.Area.og2.total,,1
8,feature.Area.unmanaged,,2
8,feature.Height.unmanaged.CWHvm_HW_FDC_H,,141
8,feature.QMD.unmanaged.CWHvm_HW_FDC_H,,142
8,feature.Seral.CWHvm_HW_FDC_H.immature,,5
8,feature.Seral.CWHvm_HW_FDC_H.mature,,6
8,feature.Seral.CWHvm_HW_FDC_H.overmature,,7
8,feature.Seral.CWHvm_HW_FDC_H.regenerating,,8
8,feature.Seral.CWHvm_HW_FDC_H.young,,9
8,feature.Seral.immature,,5
8,feature.Seral.mature,,6
8,feature.Seral.overmature,,7
8,feature.Seral.regenerating,,8
8,feature.Seral.young,,9
8,feature.SpeciesProp.unmanaged.CW,,12
8,feature.SpeciesProp.unmanaged.FDC,,10
8,feature.SpeciesProp.unmanaged.HW,,143
8,feature.StemsPerHa.unmanaged.CWHvm_HW_FDC_H,,144
8,feature.Yield.unmanaged.CW,,145
8,feature.Yield.unmanaged.FDC,,146
8,feature.Yield.unmanaged.HW,,147
